,week,release_id,release_date,zero_release,non_zero_release,operator_kept,stanford_kept,strict_qc_kept,pass_all_qc,fail_all_qc,release_rate_kgh,operator_quantification,operator_lower,operator_upper,operator_detected,qc_summary,windspeed_20m_avg,windspeed_20m_std,winddir_20m_avg,winddir_20m_std,winddir_20m_cv,operator_windspeed,true_positive,false_positive,true_negative,false_negative,qc_flag
16,1,17,2024-06-19,False,True,True,True,True,True,True,16.95,6.25,4.79,7.71,True,pass_all,2.106514285714286,0.5193506527519481,297.48515,14.278484667341568,0.0396624574092821,1.6,True,False,False,False,"wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
17,1,18,2024-06-19,False,True,False,False,False,False,False,1.92,,,,False,not_measured,3.815193333333333,0.9121833215071375,293.4506266666667,16.930464279324443,0.0470290674425679,,False,False,False,False,other drone team was flying
18,1,19,2024-06-19,False,True,True,True,True,True,True,115.0,50.27,38.26,62.28,True,pass_all,3.754553191489362,1.021239760749732,293.8791843971631,19.032001288090694,0.0528666702446963,2.6,True,False,False,False,"wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
19,1,20,2024-06-19,True,False,False,False,False,False,False,0.0,,,,False,not_measured,3.3152758620689657,1.0811906919043173,289.4155103448276,21.653175165560143,0.0601477087932226,,False,False,False,False,other drone team was flying
20,1,21,2024-06-19,False,True,True,True,True,True,True,38.52,25.81,21.67,29.95,True,pass_all,4.259503496503496,1.01619670571499,281.5407202797203,17.660564613036854,0.0490571239251023,2.6,True,False,False,False,"wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
21,1,22,2024-06-19,False,True,False,False,False,False,False,5.6,,,,False,not_measured,3.7088266666666656,0.9121023928940448,304.1949933333333,17.34810732643079,0.0481891870178633,,False,False,False,False,other drone team was flying
22,1,23,2024-06-19,False,True,True,True,True,True,True,103.2,52.73,37.92,67.55,True,pass_all,3.5305138888888887,0.7086031564791279,277.92168055555555,14.097958511428969,0.0391609958650804,2.0,True,False,False,False,"wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
23,1,24,2024-06-19,False,True,False,False,False,False,False,8.28,,,,False,not_measured,2.395375838926175,0.7993187173116433,259.5794026845638,19.51012698807177,0.0541947971890882,,False,False,False,False,other drone team was flying
24,1,25,2024-06-20,False,True,False,False,False,False,False,13.59,,,,False,not_measured,2.973695652173913,1.3050209832789736,186.21108695652177,22.895989924311145,0.0635999720119754,,False,False,False,False,Rain
25,1,26,2024-06-20,False,True,False,False,False,False,False,24.01,,,,False,not_measured,3.990684210526316,0.7367778990405587,149.32542105263158,22.364261341377105,0.0621229481704919,,False,False,False,False,Rain
26,1,27,2024-06-20,False,True,False,False,True,False,False,16.92,0.0,,,False,not_measured,1.3514,1.0981810951054742,104.50534285714286,55.11930722915111,0.1531091867476419,,False,False,False,True,nonconformity (not enough data due to rain + average wind speed <1 m/s + wind persistence below 0.9)
27,1,28,2024-06-20,False,True,True,True,True,True,True,43.49,10.27,5.52,15.01,True,pass_all,2.267808333333334,0.7398548721626054,89.64070833333332,30.78779545283645,0.0855216540356568,1.9,True,False,False,False,"wind conditions outside boundary conditions momentarily during test, average wind speed barely meeting the boundary of 1 m/s"
28,1,29,2024-06-20,False,True,False,False,True,False,False,5.63,0.0,,,False,not_measured,4.11848275862069,2.736354177951407,140.26893103448276,59.50689259692966,0.1652969238803601,,False,False,False,True,nonconformity (not enough data due to rain + average wind speed <1 m/s + wind persistence below 0.9)
29,1,30,2024-06-20,False,True,False,False,True,False,False,20.0,0.0,,,False,not_measured,2.691326530612245,2.2128765346993786,102.09977551020408,46.36711183330859,0.1287975328703016,,False,False,False,True,nonconformity (not enough data due to rain + wind persistence below 0.9)
30,1,31,2024-06-20,False,True,False,False,False,False,False,101.8,,,,False,not_measured,4.710058823529412,1.9003788608108527,143.25479411764707,48.80033699798985,0.1355564916610829,,False,False,False,False,Rain
31,1,32,2024-06-20,False,True,False,False,False,False,False,13.0,,,,False,not_measured,5.388210526315789,2.520401964831698,158.28763157894736,45.239911000815646,0.1256664194467101,,False,False,False,False,Rain
32,1,33,2024-06-21,False,True,False,False,False,False,False,1.1,,,,False,not_measured,3.491664383561644,1.2203124375361745,277.2558287671233,18.55446385667,0.0515401773796388,,False,False,False,False,other drone team was flying
33,1,34,2024-06-21,False,True,True,True,True,True,True,27.84,11.39,6.07,16.71,True,pass_all,4.420659722222222,1.2630254118954332,261.54203472222224,14.806562383877743,0.0411293399552159,2.8,True,False,False,False,"wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
34,1,35,2024-06-21,False,True,False,False,False,False,False,5.38,,,,False,not_measured,3.617985815602837,1.120452580661784,261.3182340425532,18.631494996547417,0.0517541527681872,,False,False,False,False,other drone team was flying
35,1,36,2024-06-21,True,False,True,True,True,True,True,0.0,0.03,0.0,0.15,True,pass_all,4.858614864864865,1.835909507957891,269.1702837837838,21.97747153381276,0.0610485320383687,2.4,False,True,False,False,"close to detection limit (High uncertainty is due to all the detections above ambient background were close to sensor detection limit) + interrupted by rain + wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
36,1,37,2024-06-21,False,True,False,False,False,False,False,40.63,,,,False,not_measured,4.705443609022557,1.1186007047059707,261.39533082706765,14.138877560798283,0.0392746598911063,,False,False,False,False,other drone team was flying
37,1,38,2024-06-21,False,True,True,True,True,True,True,0.01,0.13,0.0,0.27,True,pass_all,3.762701863354038,1.0986444081498827,269.5151055900621,24.58657556508549,0.0682960432363485,2.2,True,False,False,False,"close to detection limit (High uncertainty is due to all the detections above ambient background were close to sensor detection limit) + wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
38,1,39,2024-06-21,False,True,False,False,False,False,False,15.15,,,,False,not_measured,5.625929936305732,1.3815974408811544,269.3876242038217,14.32608178944306,0.0397946716373418,,False,False,False,False,other drone team was flying
39,1,40,2024-06-21,False,True,True,True,True,True,True,3.95,3.18,2.18,4.18,True,pass_all,4.643756410256411,1.1632506199428192,281.31352564102565,15.933286701567466,0.0442591297265762,3.0,True,False,False,False,"wind conditions outside boundary conditions momentarily during test, but average wind speed sufficient"
